key,condition,mode,term,seed,period,scale,run_id,wall_s,epochs_run,h0/direction/mcc,h0/direction/auc,h0/direction/brier,h0/direction/ece_pos,h0/direction/acc,h0/direction/bal_acc,h0/direction/pred_up_rate,h0/direction/true_up_rate,h0/direction/n_masked,h0/gauss_direction/mcc,h0/gauss_direction/auc,h0/gauss_direction/brier,h0/gauss_direction/ece_pos,h0/gauss_direction/acc,h0/gauss_direction/bal_acc,h0/gauss_direction/pred_up_rate,h0/gauss_direction/true_up_rate,h0/gauss_direction/n_masked,h0/delta/rmse,h0/delta/mae,h0/delta/ev,h0/delta/corr,h0/delta/skill_vs_zero,h0/variance/crps,h0/variance/nll,h0/variance/pit_ks,h0/variance/corr_var_err2_spearman,h0/variance/sigma_dispersion,h0/variance/coverage90,h0/variance/width90,h0/variance/crpss,h0/confidence_gap/gap,h0/n_eff,h1/direction/mcc,h1/direction/auc,h1/direction/brier,h1/direction/ece_pos,h1/direction/acc,h1/direction/bal_acc,h1/direction/pred_up_rate,h1/direction/true_up_rate,h1/direction/n_masked,h1/gauss_direction/mcc,h1/gauss_direction/auc,h1/gauss_direction/brier,h1/gauss_direction/ece_pos,h1/gauss_direction/acc,h1/gauss_direction/bal_acc,h1/gauss_direction/pred_up_rate,h1/gauss_direction/true_up_rate,h1/gauss_direction/n_masked,h1/delta/rmse,h1/delta/mae,h1/delta/ev,h1/delta/corr,h1/delta/skill_vs_zero,h1/variance/crps,h1/variance/nll,h1/variance/pit_ks,h1/variance/corr_var_err2_spearman,h1/variance/sigma_dispersion,h1/variance/coverage90,h1/variance/width90,h1/variance/crpss,h1/confidence_gap/gap,h1/n_eff,h2/direction/mcc,h2/direction/auc,h2/direction/brier,h2/direction/ece_pos,h2/direction/acc,h2/direction/bal_acc,h2/direction/pred_up_rate,h2/direction/true_up_rate,h2/direction/n_masked,h2/gauss_direction/mcc,h2/gauss_direction/auc,h2/gauss_direction/brier,h2/gauss_direction/ece_pos,h2/gauss_direction/acc,h2/gauss_direction/bal_acc,h2/gauss_direction/pred_up_rate,h2/gauss_direction/true_up_rate,h2/gauss_direction/n_masked,h2/delta/rmse,h2/delta/mae,h2/delta/ev,h2/delta/corr,h2/delta/skill_vs_zero,h2/variance/crps,h2/variance/nll,h2/variance/pit_ks,h2/variance/corr_var_err2_spearman,h2/variance/sigma_dispersion,h2/variance/coverage90,h2/variance/width90,h2/variance/crpss,h2/confidence_gap/gap,h2/n_eff,coherence/mag_order_full,coherence/unanimity,coherence/delta_dir_align_all,coherence/coherence_primary,backtest/n_trades,backtest/total_return,backtest/sharpe_net,backtest/sharpe_gross,backtest/sortino,backtest/max_drawdown,backtest/hit_rate,backtest/profit_factor,backtest/avg_hold_bars,backtest/exposure,backtest/turnover,backtest/fees_paid,backtest/costs_paid,backtest/gross_pnl,backtest/net_pnl
without-LAMBDA_IFE__s2__P1,without:LAMBDA_IFE,leave_one_out,LAMBDA_IFE,2,P1,full,20260924T122200Z-6dec27a-7f2f979a-without-LAMBDA_IFE__s2__P1,315.3863751888275,20,-0.04525501860272551,0.46322716132038166,0.25574045243879534,0.07233493712631946,0.46304128902316216,0.4799049375320562,0.7321248741188319,0.4634441087613293,4965.0,0.03827090121179393,0.5261191765429054,0.2515202792464695,0.06218527736935175,0.5021148036253776,0.5174414962550555,0.7083585095669688,0.4634441087613293,4965.0,218.1559422572029,149.33460723676419,0.017667949889154655,0.13509323798979214,0.01187899295253192,108.82065191505549,6.68286540220666,0.04567457760073501,0.44398100757002473,0.40613470079913727,0.9248203427307905,736.6571528640445,0.04952395525183473,-0.03784172853658213,723.0,-0.014872241777565388,0.48521739009610987,0.2568550184650411,0.07832534202740608,0.46905779594870844,0.49445836233859525,0.8346032335997027,0.4619959115406058,5381.0,0.020714478204616225,0.5152937972507875,0.25083232059322086,0.0525906456458958,0.4974911726444899,0.509829900638741,0.6615870656011894,0.4619959115406058,5381.0,268.33696230044774,182.19359681129333,0.016515342742920214,0.12915095742761398,0.012664662002814353,133.37504363234956,6.875716096745417,0.04452748699585363,0.42206510420966825,0.3949265297467701,0.9302100608070757,921.3178714539183,0.04797279882019767,-0.02286774393551888,482.0,-0.002075809112429803,0.502499834791885,0.25259430498160795,0.04984018994113664,0.49221238938053097,0.4989810592829653,0.6007079646017699,0.4663716814159292,5650.0,0.027908172064310496,0.51286389054097,0.2516206372807366,0.04887520260051912,0.5063716814159293,0.5136590922679456,0.607433628318584,0.4663716814159292,5650.0,314.6189535551647,213.82696642809753,0.020275303826234548,0.14556937231338288,0.016934155894204772,156.88853575750574,7.048577985868604,0.04679099691966698,0.42819702944608884,0.3650822907590008,0.9284134881149807,1068.0406088931904,0.04401609244902149,-0.018792785614171414,361.0,0.3553067993366501,0.5239082365948038,0.3630458817025981,0.6766169154228856,308.0,-0.5500500517884538,-132.1156267985461,0.8963755770237842,-152.8452629077012,0.5500500517884538,0.08766233766233766,0.040833303457702905,11.00974025974026,0.46862907683803207,424.9092218374682,4248.5690262166645,5523.139734081658,22.639216197143366,-5500.500517884517
without-LAMBDA_IFE__s2__P2,without:LAMBDA_IFE,leave_one_out,LAMBDA_IFE,2,P2,full,20260924T124107Z-6dec27a-ba0592e2-without-LAMBDA_IFE__s2__P2,413.8549735546112,20,-0.02690280249620315,0.49500098504828416,0.2519378569129113,0.04700029371371398,0.4806361085126286,0.4908277712434841,0.1341440598690365,0.5139382600561272,5345.0,-0.03240054418894995,0.46710078851503756,0.25291304972507833,0.0466528773516592,0.4800748362956034,0.48472817851821276,0.3326473339569691,0.5139382600561272,5345.0,197.6267967183243,146.52969184576546,-0.012772393707943142,-0.059274178341606705,-0.0144534086878787,105.98166630066378,6.660319879892355,0.03304968109828604,0.2634653570339945,0.3398723522036151,0.9056108347153123,650.1993024753674,0.01748935892745751,-0.003970293143201742,723.0,-0.0016705802597355552,0.4962356512536111,0.2513966062825354,0.026647394434599292,0.49745480077233634,0.4991700978662832,0.4414604177637353,0.5146568369317185,5697.0,-0.07597519592532655,0.46346494008866435,0.25017454350766194,0.03910204339142567,0.46340179041600843,0.4621317679333118,0.5422152009829735,0.5146568369317185,5697.0,236.1891513546647,175.72875722589058,-0.0007833374142731664,-0.05220096156288475,-0.0007401428204127924,127.03485698926167,6.862516854753511,0.01841474283059341,0.2474764086940303,0.3436474084243129,0.9060254284134881,782.4181596414395,0.01901053148821208,0.0007980740066727554,482.0,0.02093328593114897,0.5171418660247087,0.25467833603207285,0.07133917772782768,0.4880830779707184,0.5048442889702481,0.05669050051072523,0.5188968335035751,5874.0,0.0,0.5,0.25,0.018896833503575072,0.4811031664964249,0.5,0.0,0.5188968335035751,5874.0,269.10577095031823,199.92758322104754,0.0,0.0,0.0,144.8752392318784,6.987125663495229,0.024102505046406764,0.2360176995688228,0.3303554000712203,0.9123825317855169,911.8845520392364,0.02016136759466003,0.03176622418879055,361.0,0.0,0.4546710889994472,0.3582089552238806,0.4923991155334439,206.0,-0.37942185123481786,-101.00722984709324,15.681293959434504,-117.90623999519504,0.37942185123481786,0.1262135922330097,0.06414507884921264,8.728155339805825,0.24847982310668879,327.5183162923716,3275.379680120508,4257.9935841566585,463.77507180849614,-3794.218512348161
without-LAMBDA_T_PERP__s0__P1,without:LAMBDA_T_PERP,leave_one_out,LAMBDA_T_PERP,0,P1,full,20260924T020237Z-6dec27a-04b1da62-without-LAMBDA_T_PERP__s0__P1,318.0943658351898,20,-0.016688251204905115,0.4788221239492426,0.2572775485292174,0.07430160126266495,0.4755287009063444,0.49260750320072355,0.7341389728096677,0.4634441087613293,4965.0,0.03392623432769928,0.5204637492773087,0.251798246295905,0.05428463890293733,0.5035246727089627,0.5160016600694567,0.6694864048338368,0.4634441087613293,4965.0,219.09271641590092,149.80920740856445,0.006392682740446132,0.08004896045546375,0.00337467622821519,109.64303767580573,6.694185658600116,0.04604975781550047,0.41696839468453983,0.3658132398010405,0.9239911553344389,736.2509494684268,0.04234096239726837,-0.0575842491003376,723.0,-0.007057607663316685,0.48926367624152933,0.2531667298471815,0.05607766261017703,0.4824382085114291,0.4967211201380581,0.6881620516632596,0.4619959115406058,5381.0,0.05782517408725253,0.5345552364397795,0.24971626024798924,0.03945458001865516,0.5350306634454562,0.5285496535347514,0.4125627206838878,0.4619959115406058,5381.0,269.07717159845055,182.61853440114035,0.00796206238854269,0.10474249482069806,0.007210006799992286,134.27521643155308,6.895524388439154,0.04151383766308869,0.40556282908379865,0.41377827415939245,0.9286898839137645,912.978650591294,0.0415473914331439,-0.0372706874300377,482.0,-0.04464175549768769,0.4666745966561877,0.2579213517395455,0.08572865193146849,0.46106194690265484,0.4832104499639689,0.8304424778761061,0.4663716814159292,5650.0,0.07613470611144102,0.5498070683898659,0.24875473973761594,0.03754228010032735,0.5382300884955752,0.5381526900601358,0.49628318584070796,0.4663716814159292,5650.0,315.94031086354704,213.50740915291732,0.009654257239840702,0.11167098359086737,0.008659326953961433,157.04046078275485,7.045304113721497,0.04281733748184646,0.4095339225863855,0.3549119238824273,0.9279988944168048,1060.3598453141694,0.043090353174375484,-0.054497000323694755,361.0,0.23548922056384744,0.5207296849087893,0.23231066887783305,0.4389165284687673,253.0,-0.4755249402779643,-108.38746234710236,1.9989490511132506,-129.5957286006881,0.4755249402779644,0.13043478260869565,0.051520281146028746,8.462450592885375,0.2958817025981205,370.6660645372012,3706.494877335754,4818.443340536481,63.193937756851355,-4755.249402779627
without-LAMBDA_T_PERP__s0__P2,without:LAMBDA_T_PERP,leave_one_out,LAMBDA_T_PERP,0,P2,full,20260924T021847Z-6dec27a-e88f709f-without-LAMBDA_T_PERP__s0__P2,405.89156913757324,20,0.027330170992254793,0.5093632832850338,0.2519365835408462,0.03569566194934879,0.5062675397567821,0.5123191988012397,0.28325537885874646,0.5139382600561272,5345.0,0.006648263223989449,0.49586896251576007,0.250265895898803,0.016316869796522027,0.50177736202058,0.5033054465183238,0.4452759588400374,0.5139382600561272,5345.0,196.33119838840412,145.7558420834438,-0.000808179305633594,0.00285725490009448,-0.0011959359957980364,106.03037540090627,6.649661110633398,0.055198555564409196,0.2541349125199686,0.24845715115191702,0.9017412935323383,641.7161283569119,0.017037797719035463,-0.012684589170768645,723.0,0.0007219983263533188,0.4897007887030682,0.250865597355522,0.01884347381038298,0.4988590486220818,0.5003592583181407,0.44883271897489907,0.5146568369317185,5697.0,-0.0016228465766601943,0.49881990580956165,0.2517850183467636,0.02853563877731613,0.4978058627347727,0.4991918692287387,0.45269440056169913,0.5146568369317185,5697.0,237.83103697175193,176.7092335446565,-0.013722775674071208,-0.0272245151700003,-0.014701934913305958,128.3675471945791,6.848396969655116,0.0537532053383126,0.2508655384151197,0.23455016417468383,0.9097567716970703,796.8577166368792,0.008719221786373965,-0.039943023977111414,482.0,0.025966473100362698,0.5152258369508482,0.25105996507961564,0.032187260068277046,0.5062989445011917,0.5123195189773253,0.3411644535240041,0.5188968335035751,5874.0,-0.005908281155160934,0.4991718955778086,0.25186934959026785,0.030156437160067422,0.49710589036431735,0.49704376124958904,0.501532175689479,0.5188968335035751,5874.0,271.514584751396,201.51829876834626,-0.016313450427867693,-0.03480555626556319,-0.017982480670934775,146.77479434165934,6.978716566103568,0.057263008329599685,0.2487511334854535,0.22778649865258258,0.9144555002763958,930.2845190981294,0.007314055032384803,0.00992531120331952,361.0,0.6116639027086789,0.3775566611387507,0.23700939745715865,0.6492537313432836,218.0,-0.43081597286835926,-115.18649104446654,0.7769263857520791,-131.33962130522065,0.4313283693104636,0.0871559633027523,0.044450061764980446,8.440366972477063,0.2542841348811498,332.88211997702393,3328.9133236085654,4327.587320691135,19.427592007556793,-4308.159728683581
without-LAMBDA_T_PERP__s1__P1,without:LAMBDA_T_PERP,leave_one_out,LAMBDA_T_PERP,1,P1,full,20260924T020800Z-6dec27a-1d21ad46-without-LAMBDA_T_PERP__s1__P1,315.87358021736145,20,-0.014409162557205701,0.5028843217402539,0.2547261291987302,0.0665978020788138,0.4813695871097684,0.49316493808019235,0.6618328298086606,0.4634441087613293,4965.0,0.014828583324973388,0.5048438268777252,0.25226441683910517,0.05861358616569174,0.4914400805639476,0.5067538203131423,0.7089627391742196,0.4634441087613293,4965.0,219.71794599533774,149.65757735675888,0.0014970527661598565,0.05422782691145637,-0.0023216220985284863,109.95737895802378,6.7188695600807655,0.05424020957005188,0.42546061537953433,0.36999633897713785,0.9228855721393034,734.0093894748854,0.03959540028781783,0.0013928576484316113,723.0,-0.03260356504094368,0.4841006006694484,0.2588211495455958,0.09916916484263773,0.46125255528712134,0.4887388720531001,0.8624790931053707,0.4619959115406058,5381.0,-0.001650127089582611,0.5190110560416398,0.2517991508393317,0.055529913987299,0.4781639100538933,0.4993125579236818,0.7782939973982531,0.4619959115406058,5381.0,270.72785215896835,183.12964191115333,-0.0032291987252865972,0.036599903692407044,-0.005008092261847619,135.51312933964164,6.97286489407922,0.05287088330572187,0.4172756852853956,0.3326366501966932,0.9227473742399116,895.0926647496414,0.03271120492406554,0.002226041354385866,482.0,-0.00789320295519949,0.4986557409033265,0.2535543849086236,0.06761930020795909,0.4715044247787611,0.4974910394265233,0.8865486725663717,0.4663716814159292,5650.0,0.0008459570441004649,0.5326623051724301,0.24988530690154478,0.037652036414914214,0.4824778761061947,0.5003590523033158,0.7658407079646018,0.4663716814159292,5650.0,317.17962612039247,213.65664929125495,0.001349897570533054,0.03704194350510607,0.0008667584546693252,158.79844335783974,7.153169911968305,0.04956861025005796,0.4132211544449208,0.30064141653195875,0.9255113322277502,1051.5892258719464,0.03237826995285942,-0.003500788565952373,361.0,0.001658374792703151,0.7457158651188502,0.5111940298507462,0.8902708678828082,309.0,-0.5454695883719582,-124.67612419997477,5.378009218685987,-144.28367740671058,0.5464570639015723,0.11974110032362459,0.05689843538062702,11.343042071197411,0.484383637368712,431.64834670828117,4316.346209980071,5611.250072974099,156.55418925452008,-5454.695883719574
without-LAMBDA_T_PERP__s1__P2,without:LAMBDA_T_PERP,leave_one_out,LAMBDA_T_PERP,1,P2,full,20260924T022538Z-6dec27a-5d19e662-without-LAMBDA_T_PERP__s1__P2,404.31497716903687,20,-0.026079534817285203,0.48099641487263173,0.25208088217797076,0.04012322665017043,0.484377923292797,0.487233886333555,0.3971936389148737,0.5139382600561272,5345.0,0.02401816818183647,0.49572281666079554,0.25007284774250066,0.026754181085592806,0.5038353601496726,0.5105375645290698,0.2598690364826941,0.5139382600561272,5345.0,195.8152590655446,145.35981353525383,0.005743076985700202,0.07579875839743472,0.0040592412509790066,105.14337460167154,6.644926701904627,0.03757606948995662,0.25623012286299107,0.26830007617118734,0.9039524599226092,646.051621666905,0.025260802266025784,-0.027828632629453176,723.0,-0.022390734837827744,0.4993257661916028,0.25111065381329933,0.03171889673541606,0.49201334035457256,0.4890324140432072,0.6013691416535019,0.5146568369317185,5697.0,-0.027485163909207518,0.4810426323982543,0.25074312515705843,0.03765482278699095,0.4823591363875724,0.48694538533461285,0.3431630682815517,0.5146568369317185,5697.0,236.6352149780217,175.84664142841746,-0.003291579956339108,0.010291999752228238,-0.004523680702589461,126.9977304838106,6.841575579398655,0.031035162527570714,0.24771401771140378,0.25514073398332937,0.9068546158098397,791.6215114464426,0.01929723005042816,0.026349577729121054,482.0,-0.05353493157166063,0.464280407093487,0.2510891933883339,0.03287956040804012,0.4838270343888321,0.47575626494140466,0.7126319373510385,0.5188968335035751,5874.0,-0.0008022373604644201,0.4856005260488936,0.25326731116744444,0.03641155328172559,0.4974463738508682,0.4996012142590457,0.44296901600272387,0.5188968335035751,5874.0,271.72876507101057,201.90175665049003,-0.017595131091692418,-0.01641197703047436,-0.019589155383304302,146.09118506657768,6.975951544106009,0.03867739100652334,0.2418465017590882,0.25416661974376925,0.9096185737976783,919.8771602215004,0.011937528172080825,-0.005832243095759415,361.0,0.41694306246545054,0.40630182421227196,0.23742399115533444,0.5233554449972361,312.0,-0.5727765231552544,-152.4520228493274,-9.773116551395947,-170.2744969436025,0.5733954446443619,0.060897435897435896,0.030907025429717537,10.371794871794872,0.44734660033167495,417.9251497984372,4179.30785364886,5433.100209743519,-294.6650218090189,-5727.765231552541
without-LAMBDA_T_PERP__s2__P1,without:LAMBDA_T_PERP,leave_one_out,LAMBDA_T_PERP,2,P1,full,20260924T021321Z-6dec27a-87535633-without-LAMBDA_T_PERP__s2__P1,320.0783598423004,20,-0.022126808045401385,0.48741130308926917,0.25418059464431353,0.06787644417390513,0.46686807653575024,0.4919392175748108,0.8435045317220544,0.4634441087613293,4965.0,0.012014220164005203,0.5091581150903185,0.2515642436026319,0.044495459623984046,0.5003021148036254,0.5059516817991394,0.5768378650553877,0.4634441087613293,4965.0,219.79393186328002,149.8864738128091,-0.0009454792753249563,0.02273037031981063,-0.0030150151466772357,109.4680624950617,6.683822585316565,0.04211142001929216,0.4402516023296906,0.4375117962541835,0.9237147595356551,737.1363073821269,0.0438692542683049,-0.02928875468979325,723.0,-0.02975626877004827,0.4816378976152464,0.25821819161875126,0.08675877909214057,0.46106671622375023,0.4906688509192063,0.8901691135476677,0.4619959115406058,5381.0,0.0636499747616205,0.5330644701867592,0.25021711436897887,0.04551878947886821,0.5086415164467571,0.5276940851497227,0.7485597472588739,0.4619959115406058,5381.0,270.1345824760875,182.7696546587114,0.001306350978313775,0.03666074251184904,-0.0006081937657829162,133.7150959051162,6.872309582151535,0.04508955056829578,0.42004468238504955,0.4239687014050432,0.9270315091210614,910.147876466241,0.04554551553930719,-0.030358692864133452,482.0,-0.001071819428461344,0.5127258080250235,0.2528015720482842,0.05596092139414552,0.48849557522123893,0.49949241773422576,0.6635398230088495,0.4663716814159292,5650.0,0.0,0.5,0.25,0.03362831858407078,0.5336283185840708,0.5,0.0,0.4663716814159292,5650.0,317.31717460413154,213.9626347429519,0.0,0.0,0.0,157.37434202199069,7.039772491291592,0.043185116308912086,0.390806769008187,0.37646370350309827,0.9249585406301825,1047.2564198386865,0.04105588271290095,-0.01802282891662771,361.0,0.0,0.6206467661691543,0.11221669430624655,0.7595356550580431,323.0,-0.5609594477678201,-130.91601363954538,6.226207732423216,-151.69093132645668,0.5609594477678201,0.10835913312693499,0.04443261419247913,10.597523219814242,0.4730514096185738,445.77632439314846,4457.554423099628,5794.820750029519,185.22627235131654,-5609.594477678198
without-LAMBDA_T_PERP__s2__P2,without:LAMBDA_T_PERP,leave_one_out,LAMBDA_T_PERP,2,P2,full,20260924T023227Z-6dec27a-e9b47e07-without-LAMBDA_T_PERP__s2__P2,405.0817337036133,20,0.013482972425454076,0.5036465002201296,0.25072377734966467,0.018428544154210035,0.5049579045837231,0.5066920229024428,0.4379794200187091,0.5139382600561272,5345.0,-0.015256278523038819,0.4858962944529311,0.2524755419877095,0.039287394134665296,0.48793264733395697,0.4928635143440125,0.32291861552853135,0.5139382600561272,5345.0,197.5601049094792,146.86220345957324,-0.011731731831837289,-0.020878508346619036,-0.013768842442093643,106.25644357065639,6.650189493774655,0.05067605988988039,0.2831702362346023,0.33113603223036414,0.9021558872305141,648.1212918924493,0.014942016532153879,0.006971447375097473,723.0,-0.043512631947353185,0.46475851673496166,0.25577728518885245,0.06019840312419246,0.47463577321397227,0.47945227445978644,0.3350886431455152,0.5146568369317185,5697.0,-0.010537431984275989,0.4789111358360326,0.25196816971479874,0.031152549314470472,0.4883271897489907,0.4953802155673259,0.25925925925925924,0.5146568369317185,5697.0,237.1153301255934,176.73651933700137,-0.005767169763342572,-0.010350161000826794,-0.008604022653392773,127.71840992557748,6.843275144956266,0.04603867161753339,0.2632257645689968,0.29670357856487023,0.9076838032061912,794.0877927698087,0.013731994182873963,-0.029059237801509374,482.0,-0.01243811313503846,0.48712339998105336,0.2529575816694592,0.04068755688588732,0.4916581545795029,0.49381760201949276,0.44262853251617296,0.5188968335035751,5874.0,-0.021215011961441148,0.4788772422555461,0.2542650052526311,0.049894807966514465,0.48450800136193395,0.48981442009239295,0.3592100783112019,0.5188968335035751,5874.0,271.81947590226315,202.3707396481042,-0.01668365465037347,-0.026203505901284854,-0.020270005033722782,146.52668767567152,6.979924389420586,0.05037193960110736,0.2539906787288151,0.26137975181052076,0.9094803758982863,918.9617220784703,0.008992081571502775,-0.02119167983973208,361.0,0.34812050856826976,0.25552791597567714,0.23548922056384744,0.6510503040353787,166.0,-0.3575631516119542,-98.98536388212618,-2.1963892632369935,-114.83044860373997,0.35842415211657735,0.060240963855421686,0.028086546275188758,10.572289156626505,0.24253731343283583,269.8131264998115,2698.3698573715014,3507.8808145829535,-67.75070153658152,-3575.6315161195344
without-LAMBDA_VAC__s0__P1,without:LAMBDA_VAC,leave_one_out,LAMBDA_VAC,0,P1,full,20260924T134305Z-6dec27a-23e1d47c-without-LAMBDA_VAC__s0__P1,2091.0738167762756,20,-0.017420438948861756,0.48715224350817565,0.25803150210502346,0.08651777638034532,0.46948640483383686,0.4934020559020559,0.8275931520644512,0.4634441087613293,4965.0,0.0,0.5,0.25,0.0365558912386707,0.5365558912386706,0.5,0.0,0.4634441087613293,4965.0,219.46333821751685,149.54435612734937,0.0,0.0,0.0,109.68404356208005,6.712412733321027,0.03573449906471948,0.42025595329006105,0.35545470290876446,0.9231619679380874,733.91437716391,0.041982803243545974,-0.03852338934556049,723.0,0.008869583456828006,0.4984717179590855,0.25277423409880545,0.06402766154082026,0.4779780709905222,0.5033168124919236,0.8331165210927337,0.4619959115406058,5381.0,0.0,0.5,0.25,0.03800408845939418,0.5380040884593942,0.5,0.0,0.4619959115406058,5381.0,270.0524728436226,182.76783292737701,0.0,0.0,0.0,134.1464071049997,6.916402998027374,0.03506615061700724,0.4155035904343168,0.4018411464474976,0.927860696517413,910.2512792816304,0.04246682867795937,-0.03293737962009413,482.0,-0.028180116746513665,0.49155317655869923,0.2570990704614127,0.09091394046049617,0.464070796460177,0.4924391326101938,0.9223008849557522,0.4663716814159292,5650.0,0.0,0.5,0.25,0.03362831858407078,0.5336283185840708,0.5,0.0,0.4663716814159292,5650.0,317.31717460413154,213.9626347429519,0.0,0.0,0.0,157.43077048392175,7.061293397576872,0.03649614463861317,0.42195913323392953,0.36351608539737584,0.9249585406301825,1047.2564198386865,0.040712041773386165,-0.010641658710171087,361.0,1.0,0.6900221116639027,0.01644555002763958,0.14096185737976782,266.0,-0.5008998854699888,-122.18560427334535,-1.5800583033887954,-140.1693234004929,0.501096719296326,0.08270676691729323,0.04082630541380557,8.537593984962406,0.3138474295190713,381.2544607413184,3812.4638519905197,4956.203007587673,-52.79584711222062,-5008.99885469989
without-LAMBDA_VAC__s0__P2,without:LAMBDA_VAC,leave_one_out,LAMBDA_VAC,0,P2,full,20260924T144533Z-6dec27a-b365be62-without-LAMBDA_VAC__s0__P2,770.6466071605682,20,0.020305808804020754,0.5025474637739036,0.25090257892921786,0.017649976372298058,0.5079513564078578,0.5100427283959855,0.4252572497661366,0.5139382600561272,5345.0,-0.07571679052252372,0.4581770637602277,0.2505499194073803,0.0436768875964383,0.4630495790458372,0.4621935525997568,0.5296538821328344,0.5139382600561272,5345.0,196.4349413331655,145.8333598787995,-0.0022451833257510767,-0.04158236959481466,-0.002254295111503435,106.25506798620046,6.657806088320518,0.05146938545466784,0.2456350120724125,0.2668623095159574,0.9038142620232172,645.7938989690002,0.014954768986543576,-0.014181789512915322,723.0,0.016995424636827797,0.5098219682298464,0.2498910783032428,0.020057938897765668,0.5009654203967,0.5075864255246714,0.2743549236440232,0.5146568369317185,5697.0,-0.04996369118127999,0.4715622833656923,0.2504367833621429,0.035184671024217934,0.473407056345445,0.47519951942646954,0.43812532912058977,0.5146568369317185,5697.0,236.0936811661299,175.66057244839376,0.00015970890142280592,0.0196435777453679,6.87134733103889e-05,127.61776567757944,6.856203194895299,0.041211807694121666,0.22320836710965922,0.2833427069569392,0.9054726368159204,782.8015145069194,0.01450918990452299,0.018406596469322578,482.0,0.036094434238108625,0.5188889190735446,0.2502497582554471,0.030902430860586527,0.5090228123935989,0.5165678931853264,0.3009874021109976,0.5188968335035751,5874.0,-0.030129570150001738,0.4762016047091778,0.25135482746411797,0.0378480268852837,0.4783792986040177,0.4863315751932282,0.28907048008171604,0.5188968335035751,5874.0,269.98414002395606,200.50494115904124,-0.004943429601079963,-0.024870975083053012,-0.006538712132776681,146.11451022080632,6.977687873645373,0.05515072455951947,0.20515596615251994,0.23504226275100035,0.910309563294638,914.6524830585901,0.011779772524247445,0.02084829376375802,361.0,0.5478164731896075,0.45356550580431176,0.25456053067993367,0.5659203980099502,280.0,-0.5066351382275773,-131.41060753605296,6.066925812077921,-150.45454067483806,0.5071796954197043,0.08214285714285714,0.04300422421757799,9.196428571428571,0.3558595909342178,403.73616159322023,4037.519350624158,5248.775155811404,182.42377353564268,-5066.351382275773
without-LAMBDA_VAC__s1__P1,without:LAMBDA_VAC,leave_one_out,LAMBDA_VAC,1,P1,full,20260924T141821Z-6dec27a-e1c93970-without-LAMBDA_VAC__s1__P1,965.0584673881531,20,-0.01904666490089915,0.49294030014369,0.2550720306050956,0.06551234648930815,0.4765357502517623,0.4912660378762074,0.7021148036253776,0.4634441087613293,4965.0,0.0022886904795921858,0.5230456988931566,0.2582832880485636,0.09348409569709135,0.473313192346425,0.5007580918597868,0.8753272910372608,0.4634441087613293,4965.0,221.48858799619487,151.47872434549382,-0.0036275383477766265,0.049637332780019854,-0.01854154312885048,111.11148964552872,6.724063772421196,0.07108421572421941,0.42989872135204305,0.3579310307898349,0.92191818684356,736.2186085589892,0.02951501074634033,-0.03800081731342264,723.0,-0.0304369869508028,0.47330918428171853,0.25945136052786827,0.09870378296503274,0.46013752090689464,0.4912828593144059,0.9104255714551198,0.4619959115406058,5381.0,-0.027869009924429363,0.5169114224458349,0.25693811389479615,0.08408739529085422,0.466827727188255,0.48854983416632275,0.7866567552499535,0.4619959115406058,5381.0,273.55852709619046,185.9885365005883,-0.016871257382254923,0.048448323141225456,-0.026134280692875267,136.8366386932353,6.930440815274869,0.06615369973753837,0.4247895251299621,0.3013332897498834,0.9224709784411277,898.8317615405449,0.02326403346438588,-0.03909787636407874,482.0,-0.00460835670528133,0.485596432763444,0.2535330414548862,0.05829429661629271,0.4745132743362832,0.4983730934196821,0.8548672566371681,0.4663716814159292,5650.0,0.033217207085064954,0.5350088268335741,0.2513151518808372,0.05429998398301946,0.5051327433628319,0.5157986160280194,0.6575221238938053,0.4663716814159292,5650.0,317.4721003800671,214.5783158611466,0.002915841486266002,0.06444772364114405,-0.00097671105464614,158.63810462171608,7.091058508826526,0.04968374496044936,0.404313836793323,0.31075656902956356,0.9244057490326147,1047.9006817180125,0.0333552772960104,-0.03368226249582179,361.0,0.14524599226091764,0.7289939192924267,0.5295743504698729,0.8409342177998894,313.0,-0.5189084948888374,-116.13378076270408,17.020332952228106,-138.23174843810062,0.5193867171734602,0.10862619808306709,0.06342457486009173,11.405750798722044,0.49336650082918737,439.2482851396347,4392.227930059764,5709.896309077692,520.8113601893308,-5189.084948888361
